Text,Lemmas,Neutral,Negative,Positive,Overall
@gazprombank Писал! Добросовестно потеряли!,"['писать', 'добросовестно', 'потерять']",0.1778208613395691,0.7490972280502319,0.0,Negative
"@gazprombank @vtb @Rosbank_Info @alfabank @Raiffeisen_Ru @PSBank_ru @otkritie @RSHBmedia спасибо, отправлю","['спасибо', 'отправить']",0.0,0.0,0.0,Neutral
"@gazprombank По горячей линии даже не могут сказать, когда будет работать ближайший ко мне офис вашего банка. Но охранник дед там прикольный) «у нас тут все болеют, поэтому офис закрыли»! 😹😹😹 огонь. Почему я должна ходить к вашим больным сотрудникам?","['горячий', 'линия', 'мочь', 'сказать', 'работать', 'ближний', 'офис', 'охранник', 'дед', 'прикольный', 'болеть', 'поэтому', 'офис', 'закрыть', 'кот', 'участие', 'слеза', 'радость', 'кот', 'участие', 'слеза', 'радость', 'кот', 'участие', 'слеза', 'радость', 'огонь', 'должный', 'ходить', 'больной', 'сотрудник']",0.0,0.7057950496673584,0.0,Negative
@gazprombank Рапорт о работе системы отправил в Л/С.,"['рапорт', 'работа', 'система', 'отправить', 'литр']",0.7310686111450195,0.5078218579292297,0.0,Neutral
@gazprombank Я электронную анкету заполнял.,"['электронный', 'анкета', 'заполнять']",0.0,0.2568419873714447,0.0,Negative
"@gazprombank здравствуйте, а кто вам давал мой номер телефона? Я не являюсь вашим клиентом https://t.co/rbHfju97Fu","['здравствовать', 'давать', 'номер', 'телефон', 'являться', 'клиент']",0.4378334879875183,0.3140605390071869,0.0,Neutral
@gazprombank Ответил вам,['ответить'],0.9850529432296753,0.06372499465942383,0.0,Neutral
"@gazprombank Телефон у меня на заглушке,на звонки не отвечаю..фио я своё вам скинул,если будет возможность ответить в лс..буду благодарен..","['телефон', 'заглушка', 'звонок', 'отвечать', 'фио', 'свой', 'скинуть', 'возможность', 'ответить', 'лс', 'благодарный']",0.4301573634147644,0.4765896201133728,0.0,Negative
"@gazprombank Нет не удалось,не хватило нервов!
Плюнул и ушёл...","['удаться', 'хватить', 'нерв', 'плюнуть', 'уйти']",0.0,0.9149109721183777,0.0,Negative
@gazprombank По телефону на поставленные мной вопросы не ответили!,"['телефон', 'поставить', 'вопрос', 'ответить']",0.9073222279548645,0.3276783227920532,0.0,Neutral
"@gazprombank Добрый день! Информация в стиле ""ни о чём""! Стиль и метод работы банка!","['добрый', 'день', 'информация', 'стиль', 'стиль', 'метод', 'работа']",0.1968362182378769,0.30736804008483887,0.0,Negative
"@gazprombank Сегодня выложу в сеть письмо ЦБ РФ для граждан, что пострадали от вашего банка! Весь судебный процесс будет освещаться в сети! С удовольствием выложу для граждан образцы запросов, жалоб и исков против вашего банка!!! Наглость от безнаказанности будем лечить!","['сегодня', 'выложить', 'сеть', 'письмо', 'цб', 'рф', 'гражданин', 'пострадать', 'судебный', 'процесс', 'освещаться', 'сеть', 'удовольствие', 'выложить', 'гражданин', 'образец', 'запрос', 'жалоба', 'иск', 'против', 'наглость', 'безнаказанность', 'лечить']",0.1778208613395691,0.6150978803634644,0.0,Negative
"@gazprombank Вместе с тем банк продолжает незаконные операции по моему счету. Это не смотря на то, что я писал заявления на закрытие карты, счета и прекращение обработки персональных данных. Сроки все прошли. опять нарушения и очередная жалоба в ЦБ РФ. Буду лечить по ЗАКОНУ!","['вместе', 'продолжать', 'незаконный', 'операция', 'смотреть', 'писать', 'заявление', 'закрытие', 'прекращение', 'обработка', 'персональный', 'дать', 'срок', 'пройти', 'нарушение', 'очередной', 'жалоба', 'цб', 'рф', 'лечить', 'закон']",0.2689514458179474,0.607673168182373,0.0,Negative
@gazprombank Виват! Пришёл ответ от ЦБ РФ! ЦБ подтвердил мою правоту! Теперь с этим в суд! Держитесь! В рамках защиты прав потребителей и компенсацией в 1 млн. руб!,"['виват', 'прийти', 'ответ', 'цб', 'рф', 'цб', 'подтвердить', 'правота', 'суд', 'держаться', 'рамка', 'защита', 'право', 'потребитель', 'компенсация', 'миллион', 'рубль']",0.26285186409950256,0.46102678775787354,0.0,Negative
"@gazprombank какое же вы говно! вы потратили неделю моей жизни, принудили  открыть у вас счет, навязали ненужные услуги буээээээ","['говно', 'потратить', 'неделя', 'жизнь', 'принудить', 'открыть', 'навязать', 'ненужный', 'услуга', 'буээээээ']",0.0,0.8774868249893188,0.0,Negative
@gazprombank Когда можно будет добавить карты #мир в #ApplePay?,"['добавить', 'мир']",0.3923468291759491,0.287777841091156,0.0,Neutral
@gazprombank В атриуме банкомат был - убрали. На Курском был - теперь нету. Полчаса потерял в поисках,"['атриум', 'убрать', 'курский', 'нету', 'полчаса', 'потерять', 'поиск']",0.5000100135803223,0.5156299471855164,0.0,Negative
"@gazprombank Уже разобрались, смотрите твит ниже. Ваша операционистка молодец, а ваши правила феерически и беспардонно воровские, уж простите.","['разобраться', 'смотреть', 'твит', 'ниже', 'операционистка', 'молодец', 'правило', 'фееричёска', 'беспардонно', 'воровской', 'простить']",0.1824355274438858,0.4378334879875183,0.0,Negative
"@gazprombank Это не впечатление, это такой опыт у меня от столкновения с вашим банком.
Проверку вы у себя проводите.","['впечатление', 'опыт', 'столкновение', 'проверка', 'проводить']",0.3702353835105896,0.3702353835105896,0.0,Neutral
@gazprombank @mirpaycard Разговаривал чаааас с поддержкой. Грят хз где-то в пути. Через час позвонили и сказали что нашли таки и она в Екб. Один раз уже так было. Приехал на луначарского. А её там нет. Напишу ФИО.,"['разговаривать', 'чаааас', 'поддержка', 'грить', 'хз', 'путь', 'час', 'позвонить', 'сказать', 'найти', 'таки', 'екб', 'приехать', 'луначарский', 'её', 'написать', 'фио']",0.0,0.6370407938957214,0.0,Negative
@gazprombank Здравствуйте. Спасибо,"['здравствовать', 'спасибо']",0.0,0.0,0.0,Neutral
@gazprombank У нас нет определителя номера на городском телефоне. Тут я Вам ничем помочь не могу,"['определитель', 'номер', 'городской', 'телефон', 'ничто', 'помочь', 'мочь']",0.7826725244522095,0.523430347442627,0.0,Neutral
@gazprombank Вот только что снова звонили.,"['снова', 'звонить']",0.38492217659950256,0.21207880973815918,0.0,Neutral
"@gazprombank Благодарю за ответ, я смогла наконец-то зайти...","['благодарить', 'ответ', 'смочь', 'зайти']",0.3775506913661957,0.16886694729328156,0.0,Neutral
@gazprombank @cutestupidcunt Вчера через приложение закинул деньги их до сих пор нету!! Что за скорости у вас???,"['вчера', 'приложение', 'закинуть', 'сей', 'пора', 'нету', 'скорость']",0.21207880973815918,0.6791887283325195,0.0,Negative
@gazprombank @cutestupidcunt Сколько зачисляются деньги через приложение телекард за кредит?,"['сколько', 'зачисляться', 'приложение', 'телекарда', 'кредит']",0.46102678775787354,0.3276783227920532,0.0,Neutral
@gazprombank сколько дней нужно чтоб через приложение ТК 2.0 закинуть деньги на ипотечный счёт??  Вчера отправил и до сих пор нет. Жесть! Их вручную переправляют???,"['сколько', 'день', 'нужно', 'приложение', 'тк', 'закинуть', 'ипотечный', 'вчера', 'отправить', 'сей', 'пора', 'жесть', 'вручную', 'переправлять']",0.0,0.754925012588501,0.0,Negative
@gazprombank дополнил сеть отделений в Казани новым офисом https://t.co/gYAmM69jbp #Казань #Татарстан #банки https://t.co/kP8Ug8KbXV,"['дополнить', 'сеть', 'отделение', 'казань', 'новый', 'офис', 'казань', 'татарстан']",0.46102678775787354,0.3007555902004242,0.0,Neutral
@gazprombank Пишу вам из 21 века. Это кретинизм,"['писать', 'век', 'кретинизм']",0.30736804008483887,0.3775506913661957,0.0,Negative
"@gazprombank 
1.Потеряли карту при пересылке из одного города в другой
2. С новой картой нельзя пройти регистрацию на сайте и в приложении - она не активна (но об этом нигде не написано)
3. Активируется сама, но неизвестно когда: ""звоните, узнавайте""

Коллеги, это позор какой-то!","['потерять', 'пересылка', 'город', 'новый', 'пройти', 'регистрация', 'сайт', 'приложение', 'активный', 'нигде', 'написать', 'активироваться', 'неизвестно', 'звонить', 'узнавать', 'коллега', 'позор']",0.6791887283325195,0.46102678775787354,0.0,Neutral
"@gazprombank обратная связь по вашему приложению. Хотелось видеть: размер кэшбэка который будет начислен за каждую покупку, общий размер кэшбэка, который ожидает начисления, mcc коды после оплаты и статус платежа (в обработке, совершён, и тд. ). Скрины для примера: https://t.co/YuRnY4ql4U","['обратный', 'связь', 'приложение', 'хотеться', 'видеть', 'размер', 'кэшбэк', 'начислить', 'каждый', 'покупка', 'общий', 'размер', 'кэшбэк', 'ожидать', 'начисление', 'mcc', 'код', 'оплата', 'статус', 'платёж', 'обработка', 'совершить', 'тд', 'скрин', 'пример']",0.3629792034626007,0.5156299471855164,0.0,Negative
"@gazprombank Открываю Телекард 2.0, выбираю кредитную карту, выбираю оплатить, выбираю по QR- коду, навожу камеру на код, получаю данные по оплате, ввожу сумму, платёж не проходит. Смотри скан.","['открывать', 'телекарда', 'выбирать', 'кредитный', 'выбирать', 'оплатить', 'выбирать', 'qr', 'код', 'навозить', 'камера', 'код', 'получать', 'дать', 'оплата', 'вводить', 'сумма', 'платёж', 'проходить', 'смотреть', 'скан']",0.4225146472454071,0.7310686111450195,0.0,Negative
"@gazprombank Сейчас нормально перевелось, а утром примерно в 08:35 клиенты @alfabank и @tinkoff_bank выдавали ошибки при попытке перевода к вам.","['нормальный', 'перевестись', 'утром', 'примерно', 'клиент', 'выдавать', 'ошибка', 'попытка', 'перевод']",0.29422497749328613,0.523430347442627,0.0,Negative
@gazprombank ЭпплПэй,['эпплпэй'],0.9019306898117065,0.0,0.0,Neutral
@gazprombank А почему сроки так резко поменялись?,"['срок', 'резко', 'поменяться']",0.8903042674064636,0.0,0.0,Neutral
"@gazprombank весь опыт общения с этим банком - один большой геморрой! Полное беззаконие, враньё и обман! Вам такой банк нужен?! В очередной раз исчезли деньги со счёта!","['весь', 'опыт', 'общение', 'большой', 'геморрой', 'полный', 'беззаконие', 'враньё', 'обман', 'нужный', 'очередной', 'исчезнуть']",0.0,0.8840492963790894,0.0,Negative
"@gazprombank ворует пособия 50р на ребёнка с зарплатой карты,пожалуй это всё что нужно знать об этом банке!!","['воровать', 'пособие', 'р', 'ребёнок', 'зарплата', 'пожалуй', 'нужно', 'знать']",0.3557848632335663,0.19194278120994568,0.0,Neutral
"@gazprombank перезвоните мне, пожалуйста! Бросила ваш звонок на совещании(( Не могу вам дозвониться, нет внутреннего номера сотрудника((","['перезвонить', 'пожалуйста', 'бросить', 'звонок', 'совещание', 'мочь', 'дозвониться', 'внутренний', 'номер', 'сотрудник']",0.523430347442627,0.3998216390609741,0.0,Neutral
"@gazprombank Прокуратура тоже, видимо, в скором времени проверит соблюдение вашим банком ФЗ РФ N229 ""Об исполнительном производстве"" и ""О бухгалтерском учете"" от 06.12.2011 N 402-ФЗ (последняя редакция). Если ЦБ РФ закроет глаза на ваши художества - напишу в Генеральную прокуратуру!","['прокуратура', 'видимо', 'скорый', 'время', 'проверить', 'соблюдение', 'фз', 'рф', 'наш', 'исполнительный', 'производство', 'бухгалтерский', 'учёт', 'наш', 'фз', 'последний', 'редакция', 'цб', 'рф', 'закрыть', 'глаз', 'художество', 'написать', 'генеральный', 'прокуратура']",0.275139719247818,0.6654205918312073,0.0,Negative
@gazprombank Здравствуйте. Что-то я не вижу на счете карты поступления за участие в акции по ЭпплПэй с 28.01-28.02,"['здравствовать', 'видеть', 'поступление', 'участие', 'акция', 'эпплпэй']",0.38492217659950256,0.3998216390609741,0.0,Negative
@gazprombank ваш банк опять незаконно ввел отрицательный баланс! При этом на моей карте ещё сегодня был положительный баланс и на эту сумму вы арест накладывать по ст. 81 ФЗ 229 права не имеете!,"['ваш', 'незаконно', 'ввести', 'отрицательный', 'баланс', 'ещё', 'сегодня', 'положительный', 'баланс', 'сумма', 'арест', 'накладывать', 'ст', 'фз', 'право', 'иметь']",0.1824355274438858,0.4301573634147644,0.0,Negative
"@gazprombank Банк не объясняет, что за суммы взыскивает со счета! С каких поступлений! Полное форменное безобразие.","['объяснять', 'сумма', 'взыскивать', 'поступление', 'полный', 'форменный', 'безобразие']",0.5156299471855164,0.3702353835105896,0.0,Neutral
"@gazprombank Может это не от незнания, а специально?! Как иначе объяснить то, что банк не взыскал незамедлительно деньги (229 ФЗ), а 23 дня пользовался чужими деньгами?! Банку законы РФ не писаны? Кому нужен такой банк?!","['мочь', 'незнание', 'специально', 'иначе', 'объяснить', 'взыскать', 'незамедлительно', 'фз', 'день', 'пользоваться', 'чужое', 'закон', 'рф', 'писаный', 'кома', 'нужный']",0.2509227991104126,0.607673168182373,0.0,Negative
@gazprombank В банке полный бардак! Спрашиваю  на каком основании взыскали деньги - на основании исполнительного производства! Судебный пристав - исполнитель присылает в банк ПОСТАНОВЛЕНИЕ!  На основании ПОСТАНОВЛЕНИЯ банк производит взыскание! Вы элементарного не знаете! Букварь,"['полный', 'бардак', 'спрашивать', 'основание', 'взыскать', 'основание', 'исполнительный', 'производство', 'судебный', 'пристать', 'исполнитель', 'присылать', 'постановление', 'основание', 'постановление', 'производить', 'взыскание', 'элементарный', 'знаете', 'букварь']",0.23935934901237488,0.6791887283325195,0.0,Negative
@gazprombank ничего е знает о @tinkoff_bank  mobile? https://t.co/W4gxdjO6R0,"['ничто', 'е', 'знать', 'мобильный']",0.16886694729328156,0.41490885615348816,0.0,Negative
"@gazprombank 
Газпромбанк, можно хоть какие-то действия предпринять для устроения проблемы с оформление карты?
А то советы: попробуйте ещё, позднее и т.д - не работает, что не удивительно!!","['действие', 'предпринять', 'устроение', 'проблема', 'оформление', 'совет', 'попробовать', 'ещё', 'поздний', 'далее', 'работать', 'удивительно']",0.275139719247818,0.6859594583511353,0.0,Negative
"@gazprombank Сегодня пришел ответ от ФССП РФ по вопросу, что я задавал вашему банку, а банк меня отослал к приставам! Приставы подтвердили мою правоту в том, что решать вопросы, поднятые мной, должен банк! По капельке набираются материалы против банка для суда! Занозили! Спуску не дам!","['сегодня', 'прийти', 'ответ', 'фссп', 'рф', 'вопрос', 'задавать', 'отослать', 'пристав', 'пристав', 'подтвердить', 'правота', 'решать', 'вопрос', 'поднять', 'должный', 'капелька', 'набираться', 'материал', 'против', 'суд', 'занозить', 'спуск', 'дать']",0.3415925204753876,0.523430347442627,0.0,Negative
"@gazprombank Я дал 24 часа! Время идёт! Дальше ""пусть заговорят пушки""! Хватит делать дураков из россейских мужиков!!!","['дать', 'час', 'время', 'идти', 'далёкий', 'пусть', 'заговорить', 'пушка', 'хватить', 'делать', 'дурак', 'россейский', 'мужик']",0.0,0.7773098945617676,0.0,Negative
"@gazprombank П. 5 ст. 70 Банк  ..., незамедлительно исполняет содержащиеся в исполнительном документе или постановлении судебного пристава-исполнителя требования о взыскании денежных средств. Вы и тут накосячили! Вы должны были исполнить 10 и 15 февраля, а не 1 марта! 12 дней крутили деньги?!","['плата', 'ст', 'незамедлительно', 'исполнять', 'содержаться', 'исполнительный', 'документ', 'постановление', 'судебный', 'пристав', 'исполнитель', 'требование', 'взыскание', 'денежный', 'средство', 'накосячить', 'должный', 'исполнить', 'февраль', 'март', 'день', 'крутить']",0.23371636867523193,0.5544804334640503,0.0,Negative
@gazprombank А почему банк 12 дней пользовался чужими деньгами?! Вы должны были перечислить приставам в день зачисления средств на мой счет! Или вы ст. 70 до конца так и не прочитали?!  И это будет в прокуратуре и суде!,"['день', 'пользоваться', 'чужое', 'должный', 'перечислить', 'пристав', 'день', 'зачисление', 'средство', 'ст', 'конец', 'прочитать', 'прокуратура', 'суд']",0.1732981950044632,0.7490972280502319,0.0,Negative
@gazprombank Не надо заниматься подтасовкой! Есть четкий регламент действий! Вот его будем в прокуратуре и суде обсуждать!,"['заниматься', 'подтасовка', 'чёткий', 'регламент', 'действие', 'прокуратура', 'суд', 'обсуждать']",0.523430347442627,0.4532718360424042,0.0,Neutral
"@gazprombank Солласно 229 ФЗ банк обязан был сообщить приставу о том, что счет закрыт, а других счетов нет. На основании этого пристав аннулирует постановление! Вы нарушили закон и будете за это отвечать! Постановление поступило до открытия нового счета! Это уже доказано-жалоба в прокуратуре!","['солласный', 'фз', 'обязать', 'сообщить', 'пристав', 'закрытый', 'основание', 'пристать', 'аннулировать', 'постановление', 'нарушить', 'закон', 'отвечать', 'постановление', 'поступить', 'открытие', 'новое', 'доказать', 'жалоба', 'прокуратура']",0.33459946513175964,0.7826725244522095,0.0,Negative
"@gazprombank Как работает ГАЗПРОМБАНК?!  Списали денежные средства со счета, якобы по постановлению пристава! Смех в том, что в банке полный бардак! Постановление на один счет, а списывают с другого! Первый счет был закрыт. до открытия второго! Банк в ФССП не сообщил! Ужас!","['работать', 'списать', 'денежный', 'средство', 'якобы', 'постановление', 'пристав', 'смех', 'полный', 'бардак', 'постановление', 'списывать', 'закрытый', 'открытие', 'фссп', 'сообщить', 'ужас']",0.15611489117145538,0.7981967926025391,0.0,Negative
"@gazprombank Ваш банк отправил деньги не 10.02.2021 г., а только 01.03.2021 г.!!! Всё это время банк использовал деньги в своих коммерческих интересах?! А в масштабе страны это нехилый прибавок!!! Беззаконие - основной тренд банка!","['ваш', 'отправить', 'год', 'год', 'время', 'использовать', 'свой', 'коммерческий', 'интерес', 'масштаб', 'страна', 'нехилый', 'прибавка', 'беззаконие', 'основной', 'тренд']",0.1968362182378769,0.6224693655967712,0.0,Negative
"@gazprombank Банк НЕЗАМЕДЛИТЕЛЬНО (без промедления, тотчас же, сразу) исполняет содержащиеся в исполнительном документе или постановлении судебного пристава-исполнителя требования о взыскании денежных средств! Ваш банк грубо попирает п. 5 ст. 70 ФЗ № 229 02.10.2007","['незамедлительно', 'промедление', 'тотчас', 'сразу', 'исполнять', 'содержаться', 'исполнительный', 'документ', 'постановление', 'судебный', 'пристав', 'исполнитель', 'требование', 'взыскание', 'денежный', 'средство', 'грубо', 'попирать', 'плата', 'ст', 'фз']",0.30736804008483887,0.6297846436500549,0.0,Negative
"@gazprombank Бесчинство этого банка переходит все границы!!! Банк списывает деньги со счета клиента, отправляет их, а в истории операций информация не отражается!!!! Куда смотрит ЦБ РФ?! Понять и простить?! А Роспотребнадзор?!","['бесчинство', 'переходить', 'граница', 'списывать', 'клиент', 'отправлять', 'история', 'операция', 'информация', 'отражаться', 'смотреть', 'цб', 'рф', 'понять', 'простить', 'роспотребнадзор']",0.3998216390609741,0.6001983880996704,0.0,Negative
"@gazprombank советую сообщают пользователям о том, что срок действия карты заканчивается.
Чудесным образом, узнала это, когда не смогла использовать её приложении. А ещё можно сообщать о том, что перевыпущенная карта существует и ждёт меня.","['советовать', 'сообщать', 'пользователь', 'срок', 'действие', 'заканчиваться', 'чудесный', 'образ', 'узнать', 'смочь', 'использовать', 'её', 'приложение', 'ещё', 'сообщать', 'перевыпустить', 'существовать', 'ждать']",0.607673168182373,0.3702353835105896,0.0,Neutral
@gazprombank Банк грубо нарушает право клиента на достоверное отражение движения денежных средств на счетах клиента! Полный беспредел! Деньги исчезают без отражения в истории операций! Такой банк не нужен! Это уже пахнет мошенничеством.,"['грубо', 'нарушать', 'право', 'клиент', 'достоверный', 'отражение', 'движение', 'денежный', 'средство', 'клиент', 'полный', 'беспредел', 'исчезать', 'отражение', 'история', 'операция', 'нужный', 'пахнуть', 'мошенничество']",0.19194278120994568,0.7371681928634644,0.0,Negative
"@gazprombank Доя чего клиенту открывается счет в банке?! Для совершения операций с непосредственным участием их владельцев в безналичном обороте денег. Ваш Банк самостоятельно проводит не подтвержденные платежными документами операции без моего ведома! Банк творит, что хочет!!!","['доить', 'клиент', 'открываться', 'совершение', 'операция', 'непосредственный', 'участие', 'владелец', 'безналичный', 'оборот', 'самостоятельно', 'проводить', 'подтвердить', 'платёжный', 'документ', 'операция', 'ведомо', 'творить', 'хотеть']",0.15611489117145538,0.6224693655967712,0.0,Negative
"@gazprombank Новосибирск, ул. Николаева, 11/1","['новосибирск', 'ул', 'николаев']",0.6723417043685913,0.20690405368804932,0.0,Neutral
"@gazprombank Главное в том, что  нет живого общения с профильными отделами по обращениям! Это мешает решению вопросов!","['главный', 'живой', 'общение', 'профильный', 'отдел', 'обращение', 'мешать', 'решение', 'вопрос']",0.523430347442627,0.2509227991104126,0.0,Neutral
"@gazprombank Звонил в кол-центр за СМС информирование. Первый оператор сказал, что СМС информирование подключено, а второй  - не подключено! Стиль и метод работы в банка! А страдают клиенты! Квартет дедушки Крылова по факту!","['звонить', 'кола', 'центр', 'смс', 'информирование', 'оператор', 'сказать', 'смс', 'информирование', 'подключить', 'подключить', 'стиль', 'метод', 'работа', 'страдать', 'клиент', 'квартет', 'дедушка', 'крылов', 'факт']",0.0,0.6001983880996704,0.0,Negative
"@gazprombank Я уже устал ждать! Плевый вопрос вызывает у банка такие сложности с прочтением законов РФ! Сейчас отрабатываю следующий вопрос - почему мне, при получении карты, не подключили СМС информирование?! Хотя я проговаривал за мобильное приложение и СМС информирование!!!!","['устать', 'ждать', 'плёвый', 'вопрос', 'вызывать', 'сложность', 'прочтение', 'закон', 'рф', 'отрабатывать', 'следующий', 'вопрос', 'получение', 'подключить', 'смс', 'информирование', 'хотя', 'проговаривать', 'мобильный', 'приложение', 'смс', 'информирование']",0.5544804334640503,0.5156299471855164,0.0,Neutral
@gazprombank Обращения в Прокуратуру по грубому попранию банком законов РФ и в  Роспотребнадзор за нарушение прав потребителей отправлено через интернет-приемные! Я давал банку возможность исправить свою ошибку! Теперь только в суд!,"['обращение', 'прокуратура', 'грубый', 'попрание', 'закон', 'рф', 'роспотребнадзор', 'нарушение', 'право', 'потребитель', 'отправить', 'интернет', 'приёмный', 'давать', 'возможность', 'исправить', 'свой', 'ошибка', 'суд']",0.3007555902004242,0.7310686111450195,0.0,Negative
"@gazprombank @gazprombank Приехал в офис банка! Опять разводят руками! Деньги в нарушение ст. 70 и 81 ФЗ РФ арестовали и отправляют в фССП! Такое впечатление, что банк эти статьи не читает!!! Полное беззаконие! Кол-центр отправляет в офис, офис в кол-центр! Вопрос не решается!","['приехать', 'офис', 'разводить', 'рука', 'нарушение', 'ст', 'фз', 'рф', 'арестовать', 'отправлять', 'фссп', 'впечатление', 'статья', 'читать', 'полный', 'беззаконие', 'кола', 'центр', 'отправлять', 'офис', 'офис', 'кола', 'центр', 'вопрос', 'решаться']",0.16886694729328156,0.5312193632125854,0.0,Negative
"@gazprombank В кол-центре поют одно, а в офисе другое. И так по кругу. Полное введение в заблуждение клиентов банка. Пишите в банк. Написал 60 дней ждал ответна плёвый вопрос. Вам такой банк нужен? В понедельник закрываю счет. Если деньги не вернут - в суд!","['кола', 'центр', 'петь', 'офис', 'круг', 'полный', 'введение', 'заблуждение', 'клиент', 'писать', 'написать', 'день', 'ждать', 'ответный', 'плёвый', 'вопрос', 'нужный', 'понедельник', 'закрывать', 'вернуть', 'суд']",0.2568419873714447,0.5312193632125854,0.0,Negative
"@gazprombank Грабительский банк! С 16 февраля 2021 г. не могу получить пособие по временной нетрудоспособности!!! Банк, нарушая Федеральные законы, удерживает мои деньги. Кол-центр отправляет в офис, а офис в кол-центр. На заявления банк не реагирует.","['грабительский', 'февраль', 'год', 'мочь', 'получить', 'пособие', 'временной', 'нетрудоспособность', 'нарушать', 'федеральный', 'закон', 'удерживать', 'кола', 'центр', 'отправлять', 'офис', 'офис', 'кола', 'центр', 'заявление', 'реагировать']",0.4225146472454071,0.3557848632335663,0.0,Neutral
"@gazprombank Согласен, что отказ это норма и индивидуально, но отказ после одобрения по прескорингу это фиаско (данные анкеты=принесенным докам). Настройте прескоринг и не будет негатива и уже не будущих клиентов. Уберите эту анкету «онлайн», это какая то бутафория. Подсмотрите у конкурентов","['согласный', 'отказ', 'норма', 'индивидуально', 'отказ', 'одобрение', 'прескоринг', 'фиаско', 'дать', 'анкета', 'принести', 'док', 'настроить', 'прескоринг', 'негатив', 'будущий', 'клиент', 'убрать', 'анкета', 'онлайн', 'бутафория', 'подсмотреть', 'конкурент']",0.26285186409950256,0.3923468291759491,0.0,Negative
@gazprombank Газпромбанк разуму не внемлет! На любые аргументы и положения законов отвечает тупыми отписками!!! Надо ли доверять свои деньги такому банку?!,"['разум', 'внемлет', 'любой', 'аргумент', 'положение', 'закон', 'отвечать', 'тупой', 'отписка', 'доверять', 'свой']",0.585111141204834,0.40734341740608215,0.0,Neutral
"@gazprombank  От всей души ветерана военной службы благодарю Газпромбанк за прекрасное поздравление с 23 февраля - банк душевно, в нарушение законов РФ заблокировал пособие по листам нетрудоспособности и лишил возможности поднять рюмку водки в честь праздника! Позор банку!","['весь', 'душа', 'ветеран', 'военный', 'служба', 'благодарить', 'прекрасный', 'поздравление', 'февраль', 'душевно', 'нарушение', 'закон', 'рф', 'заблокировать', 'пособие', 'лист', 'нетрудоспособность', 'лишить', 'возможность', 'поднять', 'рюмка', 'водка', 'честь', 'праздник', 'позор']",0.0,0.41490885615348816,0.0,Negative
"@gazprombank Негодяйский банк повышает свою капитализацию за счет незаконного удержания денег от социального пособия!!! Лишил возможности покупать еду, лекарства, платить квартплату! Лишили праздника 23 февраля! Почему ЦБ не контролирует этот бардак?! Почему закрывает глаза?!","['негодяйский', 'повышать', 'свой', 'капитализация', 'незаконный', 'удержание', 'социальный', 'пособие', 'лишить', 'возможность', 'покупать', 'еда', 'лекарство', 'платить', 'квартплата', 'лишить', 'праздник', 'февраль', 'цб', 'контролировать', 'бардак', 'закрывать', 'глаз']",0.4225146472454071,0.6584275364875793,0.0,Negative
@gazprombank @vtb @sberbank Спасибо!,['спасибо'],0.0,0.0,0.0,Neutral
"@gazprombank @vtb @sberbank Так что, Газпромбанк, — повторю еще раз — займитесь, пожалуйста, программным обеспечением своего банка. 
Ездить в офис всякий раз, когда нужна та или иная справка, неудобно и совершенно ненормально для такого крупного банка, как Ваш.","['повторить', 'ещё', 'заняться', 'пожалуйста', 'программный', 'обеспечение', 'свой', 'ездить', 'офис', 'всякий', 'нужный', 'иной', 'справка', 'неудобно', 'совершенно', 'ненормально', 'крупный',]",0.14415885508060455,0.4301573634147644,0.0,Negative
"@gazprombank @vtb @sberbank Что все эти пять дней делали сотрудники головного офиса, которые должны были подготовить справку, — я не знаю. В тел.разговоре сказали, что это делает всего один человек и он не успевает ничего.
Простите! В ВТБ и Сбербанк это вообще делает «машина» и делает это безупречно 🔥","['весь', 'пять', 'день', 'делать', 'сотрудник', 'головной', 'офис', 'должный', 'подготовить', 'справка', 'знать', 'тело', 'разговор', 'сказать', 'делать', 'человек', 'успевать', 'ничто', 'простить', 'вообще', 'делать', 'машина', 'делать', 'безупречно', 'пожар']",0.0,0.6859594583511353,0.0,Negative
"@gazprombank @vtb @sberbank Справку газпрома сегодня получила — и только благодаря стараниям и очень внимательному подходу Полины Москалёвой (отделение г.Химки, ул. Молодежная, 7). Огромное ей спасибо за профессионализм и отношение к работе ♥🌺 Если бы не она, я бы справку и сегодня не получила...","['справка', 'сегодня', 'получить', 'благодаря', 'старание', 'очень', 'внимательный', 'подход', 'полина', 'москалёва', 'отделение', 'год', 'химки', 'ул', 'молодёжный', 'огромный', 'спасибо', 'профессионализм', 'отношение', 'работа', 'сердце', 'подходить', 'гибискус', 'справка', 'сегодня', 'получить']",0.0,0.4378334879875183,0.0,Negative
"@gazprombank @vtb @sberbank НЕуважаемый Газпром, вот скажите мне, пожалуйста, на кой черт спрашивать e-mail и обещать прислать справку по электронной почте,  когда Вы этого делать не собираетесь? Это просто верх непрофессионализма и отвратительного отношения к клиентам. Я заполнила заявление.. https://t.co/KwAxQAOCH8","['неуважаемый', 'сказать', 'пожалуйста', 'кой', 'черта', 'спрашивать', 'почта', 'обещать', 'прислать', 'справка', 'электронный', 'почта', 'делать', 'собираться', 'просто', 'верх', 'непрофессионализм', 'отвратительный', 'отношение', 'клиент', 'заполнить', 'заявление']",0.3702353835105896,0.585111141204834,0.0,Negative
