Datetime,Tweet Id,Text,Username,Language
2021-10-07 20:28:31+00:00,1446210853267771396,@alfabank вы https://t.co/1MNmbqUeZx похоронили с концами или временные неполадки?,alexk5555,ru
2021-10-07 18:53:00+00:00,1446186814306455563,"@alfabank Мне сказали, что пока моему паспорту не исполнится 2 недели, и что-то где-то не прорастёт, сотрудница в офисе не может нажать на кнопку, она задизаблена.
Знаю человека, столкнувшегося с такой же проблемой 2 недели назад. Но ему повезло: управляющая была на месте.",amstir,ru
2021-10-07 16:49:34+00:00,1446155753576931328,@alfabank сегодня ночью вероломно и без предупреждения решил списать с меня комиссию за обслуживание моей зарплатной карты в размере 5399 рублей.,Kasper2005,ru
2021-10-07 14:53:05+00:00,1446126440810905602,"@alfabank Потому что он решил, что мне нужно планово  перевыпустить карту, а не экстренно получить доступ к деньгам,  которые заблокированы перевыпуском на 3-5 дней, из-за того что я не каждый день проверяю сроки действия карты, а нотификация о том что карта протухает не было.",alex_zarubin,ru
2021-10-07 13:40:37+00:00,1446108203167539212,"@alfabank Мои фио вам не помогут. У вас в любом отделении 2 недели, как мне сказали, после смены данных не действителен, потому что где-то там чот не проросло, и сотрудник не может нажать кнопочку. Например, в отделении на Долгоруковской(Мск).
У всех проросло, и только у вас не проросло.",amstir,ru
2021-10-07 11:49:29+00:00,1446080236794286093,"@alfabank Ребят, свежая идея, а может его  нахрен отключить?  Я не знаю ни одного человека, которого бы он не бесил. Если это не в вашей власти (думаю что это так), то сделайте пожалуйста возможность звать людей если вопрос не решен, а не безальтернативно бросать трубку силами комплюктера.",alex_zarubin,ru
2021-10-07 11:01:52+00:00,1446068253269315591,@alfabank Сейчас напишу,NatashaChernika,ru
2021-10-07 10:09:08+00:00,1446054980159410181,@alfabank Альфа банк РФ,NatashaChernika,ru
2021-10-07 09:54:04+00:00,1446051188466663424,"@alfabank ни в одном открытом источнике, кроме этого твита (который я уже после звонка написал), нет информации о том, что я вознамерился открывать ИП
за прекрасный ответ включу ваш банк в заявление в полицию

не верю, что оно вас затронет, но хоть менты побегают немного, им полезно",250_hrs,ru
2021-10-07 08:40:32+00:00,1446032682123673601,"@alfabank что на этот раз скажите?
Какая отмазка будет???
Сентябрь закончился неделю назад...
До конца октября наверное?
https://t.co/4MnrLsqWuv",drugoyDA,ru
2021-10-07 08:21:43+00:00,1446027946511245318,"@alfabank это что-то новенькое , приложение на ios 😏 https://t.co/gtoA7P4ObS",C__a_X_a_P_o__K,ru
2021-10-07 06:00:52+00:00,1445992502251642882,"@alfabank Зачем, есть же Сбп",gr_manukyan,ru
2021-10-07 05:41:07+00:00,1445987531649077249,"@alfabank ребята, это правда?? Если да, то можно подробнее плиз https://t.co/XKNtgRIpQW",gr_manukyan,ru
2021-10-07 00:41:46+00:00,1445912199600484356,"@alfabank Всё решилось только что, но: пришёл перевод (к сожалению, не успела сделать скрин), в истории тоже зафиксировался, а потом просто пропало и уведомление, и сама история подчистилась. Через полтора часа повторно пришло уведомление.",walkers_diary,ru
2021-10-06 23:43:24+00:00,1445897510766071812,"@alfabank Простите, бывшие коллеги, что я сразу на вашу математику списал 😂",FuckinBadAdvice,ru
2021-10-06 21:27:04+00:00,1445863199102881792,"@alfabank больше 2х недель, чтобы прояснить одно предложение из документа. какие ""новости""? болт на вас клали ваши ""коллеги"".",alexk5555,ru
2021-10-06 19:31:00+00:00,1445833989680295938,"@alfabank Я прекрасно помню слово и прекрасно помню, я никогда его не использовал и не менял. Почему оно не работает в КЦ - для меня загадка. Почему я должен тратить своё время на походы по отделениям из-за этого - для меня ещё большая загадка.",just_fedorovich,ru
2021-10-06 19:21:45+00:00,1445831662508646400,"@alfabank При смене оператора доступ заблокировался неделю спустя. Кодовым словом никогда не пользовался. Гнать клиентов в отделение для разблокировки переводов - пидорство.
Нет бы просто код подтверждения операции прислать в СМС, а не в push, например. И блокировать бы не пришлось",just_fedorovich,ru
2021-10-06 18:58:05+00:00,1445825708094279681,"@alfabank Операции вы ограничили потому что я перешёл к другому оператору (без смены номера). Кодовое слово из договора - не приняли в КЦ. Другого слова у меня для вас нет. Хотя есть, но не кодовое. Говно ваш банк)",just_fedorovich,ru
2021-10-06 18:01:34+00:00,1445811484403978251,@alfabank Можно поставить определённый звук на пополнение карты?,PLAY24275979,ru
2021-10-06 17:18:08+00:00,1445800554232356873,@alfabank @alex_andrero А услуга как раз не получена. Он не заходил в курс.,mashashilo1,ru
2021-10-06 16:45:20+00:00,1445792301586870272,"@alfabank Извините, но это вопрос не для твиттера.",MuchinskayaOO,ru
2021-10-06 15:58:35+00:00,1445780534324449282,"@alfabank На данный момент вопрос частично решён. Справилась сама. Ваши операторы, вместо того, чтобы парить мозг и мне и себе, могли просто сказать ""зайдите туда то, туда то"" и все, мне бы сразу стало всё понятно. Но нет, они занимались непонятно чем.
1⭐",MuchinskayaOO,ru
2021-10-06 15:20:35+00:00,1445770970275348495,"@alfabank зайки. Скоро приду к вам со справкой 2-ндфл продаваться в 30-ти летнее ипотечное рабство))))))
Жаль под 10% первоначального взноса не даёте вторичку, а я бы взял))) https://t.co/b2D6SGzHyU",dzharlaksl,ru
2021-10-06 15:14:43+00:00,1445769495419625483,"@alfabank Спасибо за ответ, я таки дождалась вашего оператора. Надеюсь она поможет мне с вопросом",MuchinskayaOO,ru
2021-10-06 12:57:27+00:00,1445734952109228034,@alfabank @AkmPavel Гуд? Уж не иностранный ли вы агент? https://t.co/cieR7LozLt,acidzahar,ru
2021-10-06 12:14:31+00:00,1445724145531064329,@alfabank может вы в арифметику умеете? Вам клиент нужен? https://t.co/Sd8eXQSTC1,AkmPavel,ru
2021-10-06 11:45:15+00:00,1445716780828094470,@alfabank не стыдно было врать?,alexk5555,ru
2021-10-06 09:17:05+00:00,1445679492169560072,@alfabank Все решили:) https://t.co/BF265eNA7p,sergofario,ru
2021-10-05 20:10:39+00:00,1445481583419408391,@alfabank В ЛС.,sergofario,ru
2021-10-05 19:26:07+00:00,1445470373546315780,@alfabank я в августе звонил с ios через приложение…,iamktoto,ru
2021-10-05 19:11:23+00:00,1445466668352692224,"@alfabank @Floppycatman ЭЭЭЭЭ КУДА УБРАЛИ ЗВОНОК В БАНК ЧЕРЕЗ ПРИЛОЖЕНИЕ???
В АВГУСТЕ БЫЛ",iamktoto,ru
2021-10-05 19:01:44+00:00,1445464236574998540,@alfabank 2 часа и не привета не ответа. #позор,sergofario,ru
2021-10-05 18:13:13+00:00,1445452028499529736,@alfabank - хуилы. Украли мои деньги.,eoldrk,ru
2021-10-05 17:45:15+00:00,1445444992210591749,@alfabank Да у вас это перманентная ситуация. К вам никто не идет работать? 😆,eoldrk,ru
2021-10-05 17:39:04+00:00,1445443436644114437,@alfabank @sberbank @tinkoff_bank Надеюсь перейти в Тинь из этого говна.,eoldrk,ru
2021-10-05 16:49:55+00:00,1445431065838030854,@alfabank Желаю вам всю жизнь разговаривать с вашим сраным роботом.,Floppycatman,ru
2021-10-05 15:58:19+00:00,1445418081099132935,"@alfabank А в чем проблема сделать раздел контакты в приложении?
Ну удобно же. https://t.co/hT9DCSDPEu",Floppycatman,ru
2021-10-05 15:57:19+00:00,1445417827167506444,@alfabank у вас робот в чате сломался и перестал на что либо реагировать.,sergofario,ru
2021-10-05 15:47:57+00:00,1445415470375518216,"@alfabank Пытался перевести зп на карту любимого Тинькофф. Как и два года до этого. 
В этот раз ваш банк отклонил операцию.",Floppycatman,ru
2021-10-05 14:41:05+00:00,1445398644820267017,"@alfabank Понял, спасибо",acidzahar,ru
2021-10-05 14:30:57+00:00,1445396092762435588,@alfabank Спасибо. Это успокаивает,acidzahar,ru
2021-10-05 14:30:30+00:00,1445395978291396614,"@alfabank Карта активна, кодовое слово есть. Меня в первую очередь волнует, сможет ли злоумышленник оформить кредит имея мой номер и, в теории купив базу оператора, с паспортными данными? Или у вас только лично с фоткой паспорта у лица и кодовым словом?",acidzahar,ru
2021-10-05 14:24:50+00:00,1445394555340218390,"@alfabank надеюсь, что мы подружимся и не будет такой ситуации, как с гвзпромом 🙂",Jane_Parck,ru
2021-10-05 14:09:39+00:00,1445390733343592451,"@alfabank Я правильно понимаю, что пока я физически не появлюсь у вас в офисе, любой мошенник или злоумышленник сможет получить доступ к монму счёт, снять все средства и набрать кредиты?",acidzahar,ru
2021-10-05 14:02:34+00:00,1445388951498469390,@alfabank Чудно. А если я нахожусь за пределами страны и не имею возможности вернуться в ближайшее время? Как мне заблокировать карту и счёт?,acidzahar,ru
2021-10-05 13:56:21+00:00,1445387388126179328,@alfabank К сожалению нет. Иначе я бы писал вам в чат приложения,acidzahar,ru
2021-10-05 13:13:45+00:00,1445376664830201856,@alfabank А кто устанавливает правила? Разве не сам банк?,2rdoc,ru
2021-10-05 12:30:18+00:00,1445365729633710083,@alfabank Это ничем не отличается от пароля. Просто это пароль номер 2. Аппаратный токен сделать у вас жопа отваливается или руки?,itsoft7,ru
2021-10-05 11:56:49+00:00,1445357306221371399,"@alfabank Да что ж вы такое несёте?! Придите с этим на Хабр и послушайте, что вам скажут. Аппаратный токен нужен!",itsoft7,ru
2021-10-05 10:27:03+00:00,1445334713930035201,"@alfabank Я отправлял запрос, согласовали только на маму. Меня такой вариант не устраивает. Одного не могу понять, какая банку разница, чьем имя в билете?",2rdoc,ru
2021-10-05 04:40:48+00:00,1445247577344122881,"@alfabank Не знаю, как где, а в Тольятти всегда люди ждут так долго.",DVSitnikov,ru
2021-10-05 04:29:39+00:00,1445244771988033539,"@alfabank Каждый поход в банк занимает по времени не менее 2-3 часов. Приложение нулевое, поддержка - такая же.",DVSitnikov,ru
2021-10-04 19:58:39+00:00,1445116173306105868,"@alfabank 3 дня спустя, спасибо, но уже не актуально.",MelloneyMary,ru
2021-10-04 19:08:13+00:00,1445103480730001418,@alfabank Вопросик для вас. Могу ли я выпустить карту Alfa Travel с милями если уже имею Альфа карту с кэшбэком?,PLAY24275979,ru
2021-10-04 18:46:31+00:00,1445098022837395456,@alfabank Выглядит как приложение для гэмблинга,mtreskin,ru
2021-10-04 16:06:07+00:00,1445057656796979219,@alfabank Отправила в сообщении,Natali20801177,ru
2021-10-03 20:43:05+00:00,1444764968902086662,"@alfabank @2zh2o За последнее время, нет, смирился)) до этого конечно, вайфай никак не влияет на «закрашивание» последней точки",O_Starshinov,ru
2021-10-03 20:36:02+00:00,1444763191884517381,@alfabank @2zh2o Подтверждаю такое. Так же последняя цифра не «попадает» (не закрашивается). После переустановки так же,O_Starshinov,ru
2021-10-03 17:22:47+00:00,1444714559466614786,"@alfabank да у вас поддержка как-то странно работает: сначала говорите, что условия выполнены, потом внезапно оказывается, что карта закрыта и была открыта новая (зачем?) https://t.co/Vijh6VnFK0",fuccsoc,ru
2021-10-03 14:29:15+00:00,1444670891078692866,"@alfabank Проверил. Всё работает.

*помилование @alfabank прошло успешно*",galushkinsky,ru
2021-10-03 12:45:30+00:00,1444644782165352456,"@alfabank Смотрите, а то ваши клиенты будут приговорены к пожизненному пользованию банкоматом @otkritie , который находится рядышком с вашим",galushkinsky,ru
2021-10-03 12:36:18+00:00,1444642463482798086,@alfabank Ну как проверяется? Иначе сам приду-проверю,galushkinsky,ru
2021-10-03 11:56:29+00:00,1444632442896277508,"@alfabank здравствуйте есть решение суда сумма малая 7000,с меня взыскивают ,а мне блять названивает отдел взыскания ,что за херь ,у них сумма другая ,я что должна платить и вам и им.я в суд подам ,у меня 34недели беременности а мне нервы треплят,банк ваш жопошный",Natali20801177,ru
2021-10-03 11:31:08+00:00,1444626066153345031,"@alfabank Снова выдал ошибку, теперь через оплату по счету, я обратилась в чат, прикладываю фото. Пишу просто для обратной связи, если это вдруг пригодится для разработчиков) https://t.co/4bTqKTWCcr",natikazuri,ru
2021-10-03 11:19:59+00:00,1444623259081785348,@alfabank Спасибо 🙏,natikazuri,ru
2021-10-03 11:10:22+00:00,1444620839404589061,"@alfabank Нет, спасибо, попробую",natikazuri,ru
2021-10-03 11:09:58+00:00,1444620740154871814,"@alfabank В Сбере я могу просмотреть любой чек прямо в приложении, сохранить в фото и отправить. У вас я могу сохранить только в Файлы и отправить. Вот чего мне не хватает.",natikazuri,ru
2021-10-03 11:06:03+00:00,1444619753016938496,"@alfabank Ставрополь, Тухачевского 14/2 

Подхожу к банкомату и на экране показывает, что мол, собирается выдать непринятые купюры, но ничего не происходит и банкомат никак не реагирует",galushkinsky,ru
2021-10-03 10:56:28+00:00,1444617340398837766,@alfabank И ещё второй раз уже пытаюсь оплатить коммуналку по QR https://t.co/MypC1ll7Jm,natikazuri,ru
2021-10-03 10:55:56+00:00,1444617208441749504,"@alfabank Это я уже делала, выдаёт только автоплатеж на номер телефона ведь? Неправильно написала, наверное, имела ввиду по выставленному счету в квитанции. И шаблоны тоже не могу создать, отправляет на список операций и там отображается всего одна. А по реквизитам?",natikazuri,ru
2021-10-03 10:37:13+00:00,1444612497164709894,"@alfabank , в вашем банкомате ПО упало",galushkinsky,ru
2021-10-03 10:05:26+00:00,1444604499839049733,"@alfabank у меня была зарплатная карта с бесплатным обслуживанием, в списке карт для самостоятельного выпуска такой нет, как самостоятельно её перевыпустить?",Grrrayman,ru
2021-10-03 09:41:16+00:00,1444598415980212224,"@alfabank @Grrrayman Перевыпуск подразумевает выпуск нового пластика или отправку в другой регион. Это же издержки для вас, для экологии, и геморой для клиента.",doofyrocks,ru
2021-10-03 08:39:24+00:00,1444582849307451393,@alfabank Отправил,lega_78rus,ru
2021-10-03 08:34:22+00:00,1444581580568207360,"@alfabank Так мне уже сотрудники банка ответили, что карта не получена, хотя ей пользуются.
Или у вас какая-то другая информация будет? https://t.co/aD1qUokj0c",lega_78rus,ru
2021-10-03 08:27:24+00:00,1444579827411992579,"@alfabank Да я уже 2 суток везде пишу чтобы разобрались, но @alfabank только придумывает отмазки, то не получали, то я сам себе отправил приглашение, каждый день новый обман",lega_78rus,ru
2021-10-03 08:14:15+00:00,1444576516466221059,@alfabank Какие еще отмазки будут? Тяжело свои ошибки признавать?,lega_78rus,ru
2021-10-03 08:12:05+00:00,1444575973375152130,"@alfabank Все подробности уже приведены по несколько раз, но снова какие-то сочинения.
Карту не получали, но вовсю ею пользуются 🤷 https://t.co/mkDUjiLCf9",lega_78rus,ru
2021-10-03 07:51:38+00:00,1444570827178004488,"@alfabank А во что я был одет в тот день не надо рассказать? Прошло уже почти 2 месяца, где я ту ссылку найду и как точную дату вспомню?
Одни отмазы https://t.co/2rXyWSJCBt",lega_78rus,ru
2021-10-03 07:50:32+00:00,1444570551192899584,"@alfabank Вот, предоставил данные, решения так и нет https://t.co/bEOBJkxrke",lega_78rus,ru
2021-10-02 19:54:48+00:00,1444390429328302085,@alfabank Что у вас постоянно что-то ломается? https://t.co/vJxfAubDaW,PLAY24275979,ru
2021-10-02 17:41:12+00:00,1444356806352982019,"@alfabank Вся суть в том, что банк выпускал карту неделю!!!!!! а аннулировал за 2 часа",lega_78rus,ru
2021-10-02 17:40:38+00:00,1444356664975630338,"@alfabank Чтобы аннулировать его когда я приду за картой? Не, спасибо, обойдусь без @alfabank, такого ужасного отношения я еще не встречал.",lega_78rus,ru
2021-10-02 17:25:39+00:00,1444352892723421184,@alfabank А выпускать карту неделю и через 2 часа её аннулировать это не обман клиента?,lega_78rus,ru
2021-10-02 17:24:40+00:00,1444352648648564736,"@alfabank Я в чат отправил данные приглашенного и они не могут найти причину отказа, перебирают на авось https://t.co/zceq73rPxK",lega_78rus,ru
2021-10-02 17:11:46+00:00,1444349400432750593,"@alfabank Короче мне понятно, что навстречу вы идти не хотите и привлечение клиентов для Вас неважно. Я очень активный покупатель и пользуюсь множеством карт, альфу теперь исключу из этого списка и всем друзьям посоветую обходить @alfabank стороной.
Оба предложения были банальным обманом.",lega_78rus,ru
2021-10-02 17:07:08+00:00,1444348235896733700,"@alfabank Почему при оформлении карты одни условия, а когда я пришел за вознаграждением появилось еще много новых условий?
Тут русским по белому написано, что деньги я получу когда друг получит карту, и она ей пользуется уже почти 2 месяца https://t.co/FJfAfmbk2B",lega_78rus,ru
2021-10-02 17:05:45+00:00,1444347888172249088,"@alfabank Так это моё вознаграждение, разбирайтесь со мной. Какие данные приглашенного нужны?",lega_78rus,ru
2021-10-02 16:28:38+00:00,1444338544382816259,@alfabank Ураааааа!,christin_iae,ru
2021-10-02 16:24:57+00:00,1444337620960620546,"@alfabank Т.е. это нормально, что карту выпускали неделю и предложение закончилось когда я за ней пришел через 2 часа после оповещения о готовности?",lega_78rus,ru
2021-10-02 16:24:01+00:00,1444337383563010049,"@alfabank Тут видно, что условия выполнены, и в чате до сегодняшнего дня говорили, что всё хорошо и надо подождать до начала месяца. https://t.co/x45rYKpKy2",lega_78rus,ru
2021-10-02 12:46:02+00:00,1444282527485661185,@alfabank Со вчера,tamarych,ru
2021-10-02 11:56:12+00:00,1444269983853387781,@alfabank Потерял!,tamarych,ru
2021-10-02 10:41:50+00:00,1444251272446627846,"@alfabank 12 дней прошло, кроме обещаний разобраться я так и не получил никакого ответа.",alexk5555,ru
2021-10-02 09:14:22+00:00,1444229258545704963,"@alfabank у вас всё хорошо? Вы не отвечаете в поддержке сутки уже как, я волнуюсь. Мне карту перевыпустить бы, а сервис сломался",tamarych,ru
2021-10-02 09:10:52+00:00,1444228379063037952,"@alfabank Честно говоря, не понимаю, что это даст кроме ещё одной записи в базе данных. Лишние телодвижения, достаточно бессмысленные.
Телефон числится за вашим альфастрахом, но это ничего не даёт. Подменить номер - много мозгов не надо. Ничего с этим не поделаешь.",eImpa,ru
2021-10-02 08:30:13+00:00,1444218147180007425,@alfabank Отправил подробности,_Muay_Thai_,ru
2021-10-02 07:06:01+00:00,1444196957690474498,"@alfabank , вы там совсем охренели??? 12 часов нет ответа в чате, по телефону время ожидания 45 минут, так еще и вопрос не решили и послали В ЧАТ! https://t.co/M6I6UZhRze",black_alastor,ru
2021-10-01 20:32:08+00:00,1444037438154891264,@alfabank Любых,PLAY24275979,ru
2021-10-01 19:21:20+00:00,1444019617358352384,@alfabank Ага),goshasit,ru
2021-10-01 18:49:21+00:00,1444011568417673227,@alfabank А можно больше сообщений от банка?,PLAY24275979,ru
2021-10-01 17:12:07+00:00,1443987102866317370,@alfabank Вы не хотите разбираться,maximponomaryov,ru
2021-10-01 17:07:02+00:00,1443985823280635965,"@alfabank Передайте коллегам, чтобы появился фидбек клиентам",bolshoyBBB,ru
2021-10-01 17:01:03+00:00,1443984315608616967,"@alfabank Потому что вопрос решали долго. При этом мне пришлось пройти круги ада. Каждый оператор не вникал в вопрос. В итоге не извинились, пришлось заставлять. Плюс ничего сделать сами не могут, всё время куда-то отправляют.",maximponomaryov,ru
2021-10-01 16:36:46+00:00,1443978205971554304,@alfabank И когда вернетесь с фидбеком?,bolshoyBBB,ru
2021-10-01 16:15:46+00:00,1443972919768621062,@alfabank Ваши требования следует пересматривать. Они мешают вас делать бизнес и уводят лояльных клиентов в другие банки. ;),papetsss,ru
2021-10-01 16:01:44+00:00,1443969389074726913,"@alfabank Ой, подтверждение за списание 2012 года? Вам самим не противно от такой бюрократии? 

Или просто лень заработать пару тройку лишних миллионов на процентах?",papetsss,ru
2021-10-01 15:03:58+00:00,1443954850966945794,@alfabank Написал,nmkff_,ru
2021-10-01 14:57:32+00:00,1443953231625863186,"@alfabank Там бот сидит и все, оператор не идёт",nmkff_,ru
2021-10-01 14:33:36+00:00,1443947209016422400,"@alfabank Нет, прошло 2+ часа и тишина. Даже Сбербанка отвечает быстрее",mvs,ru
2021-10-01 14:30:05+00:00,1443946324492173347,@alfabank Вот захотелось мне закрыть и все),nmkff_,ru
2021-10-01 14:29:50+00:00,1443946262995341313,@alfabank Да.,nmkff_,ru
2021-10-01 14:26:49+00:00,1443945503335518209,"@alfabank Самовольное подключение услуг, а именно страховки на кредитную карту с вашей стороны…",fansm_19,ru
2021-10-01 14:12:16+00:00,1443941839116062722,"@alfabank, закройте мне мой рублёвый счёт и виртуальную карту, пожалуйста.",nmkff_,ru
2021-10-01 13:55:22+00:00,1443937588235096067,"@alfabank, а в чате с человеком пообщаться нельзя? Просишь переключить и ноль внимания",fansm_19,ru
2021-10-01 12:46:46+00:00,1443920324618297379,"@alfabank У вас нет денег на сотрудников? Почему ожидание в чате 20 минут, по телефону ""Более 10-ти минут""?!
Ну не позорьтесь таким сервисом-то
#банки",mvs,ru
2021-10-01 12:12:33+00:00,1443911713653407748,"@alfabank пополните, пожалуйста, список телефонов мошенников, представляются сотрудниками отдела безопасности ВТБ, следом Альфы, потом сбера https://t.co/jduR8fMQMf",06r22eVHjwPF0IH,ru
2021-10-01 10:04:44+00:00,1443879547456442379,"@alfabank @thekiba_ru Напомню, этот номер телефона нигде не использовался мною раньше, ТОЛЬКО в заявлении на открытие ИП. Следовательно, звонки поступают без моего согласия",libneko,ru
2021-10-01 09:58:47+00:00,1443878049821478948,"@alfabank @thekiba_ru То есть вы звоните без получения мною согласия, что немного незаконно, всё так?",libneko,ru
2021-10-01 09:55:48+00:00,1443877297401090051,"@alfabank @thekiba_ru Вопрос не про данные, вопрос про моё согласие на ваши звонки. Где я давал согласие на получение рекламных звонков?",libneko,ru
2021-10-01 09:43:26+00:00,1443874185261076524,"@alfabank Ничего не выходит, а ваш оператор в чате так и не отвечает адекватно на вопрос, выяснилось, что на мобильную связь я тоже перевести деньги не могу, так как платеж не меньше 10 рублей должен быть. Что в итоге делать? Неужели реально из-за этого ехать в банк?",NikoleBaranova,ru
2021-10-01 09:35:09+00:00,1443872099798601756,"@alfabank @thekiba_ru Вы не ответили на второй вопрос, где именно я дал согласие на рекламные звонки от альфабанка?",libneko,ru
2021-10-01 09:25:05+00:00,1443869568464834598,"@alfabank @thekiba_ru 1. Где находятся такие открытые источники?
2. Каким образом нахождение данных в этих открытых источниках означает согласие на получение рекламных звонков?",libneko,ru
2021-10-01 09:15:20+00:00,1443867114570502178,"@alfabank прислали письмо мне сегодня. Вопрос: в письме забыли написать приставку ""до"" в пунктах с процентами на остаток и кешбеком или реально при переводе зарплаты к вам будет максимальные параметры карты? https://t.co/Npkd3X9nB8",0202a2020,ru
2021-10-01 09:13:44+00:00,1443866710239555586,@alfabank Что не безопасно? Позвонить клиенту и спросил кодовое слово?,bolshoyBBB,ru
2021-10-01 08:42:46+00:00,1443858919177207810,"@alfabank @thekiba_ru Вы же понимаете, что заявка на регистрацию ИП в ФНС не означает согласие на получение рекламных звонков от альфабанка? ФАС это точно понимает",libneko,ru
2021-10-01 08:42:45+00:00,1443858916153217027,@alfabank Это так. Не вы же одни в банке ищете ответ на этот вопрос.,alexk5555,ru
2021-10-01 08:40:07+00:00,1443858251519610899,"@alfabank Ну вот про эту функцию я не знала, сейчас попробую.
В чате ответа нет, закрыть по телефону никто не предлагал",NikoleBaranova,ru
2021-10-01 08:24:04+00:00,1443854211100430353,@alfabank Фото сделано в Волгограде в офисе на ул. Комсомольской примерно в 9:15 сегодня.,2rdoc,ru
2021-10-01 08:19:28+00:00,1443853055733211137,"@alfabank @thekiba_ru Вот второй или третий раз после того, как я вас отчетливо попросил не звонить

https://t.co/jZZgnZJgqr",libneko,ru
2021-10-01 08:16:53+00:00,1443852404471091207,@alfabank @libneko Я не оставлял у вас никаких заявок,thekiba_ru,ru
2021-10-01 07:36:17+00:00,1443842186089541674,@alfabank Подсмотрите как реализовано у коллег в Тинькофф. Там просто есть кнопка для переводов самому себе на другие карты),freearter,ru
2021-10-01 07:35:55+00:00,1443842094037151786,"@alfabank Вы не поняли. Просто ждать ответа на email несколько дней не поможет решить вопрос. Если вам не ответили через 1-2 рабочих дня, значит не ответят никогда. Нужно искать другие способы, а не просто ждать.",alexk5555,ru
2021-10-01 07:19:03+00:00,1443837850357805077,"@alfabank А чат в приложении сегодня у вас просто не работает, совок, а не банк, видимо чтобы закрыть карту, мне придётся ехать в банк и получать 9 рублей 7 копеек наличными, потому что ни перевести их на оплату мобильного, ни на другую карту невозможно",NikoleBaranova,ru
2021-10-01 07:17:17+00:00,1443837405363122187,"@alfabank Это происходит так каждый раз при обращении в вашу поддержку, а голосовой бот меня не понимает, так что звонить бесполезно, на оператора меня не переводят.
Я второй день пытаюсь закрыть вашу карту, но не могу это сделать из-за условий закрытия, которые не срабатввают у меня",NikoleBaranova,ru
2021-10-01 06:20:18+00:00,1443823067210395663,@alfabank Продолжаем) Ну как там с кэшбэком?,vonatlus,ru
2021-10-01 06:14:05+00:00,1443821501296353280,"@alfabank  а это нормально, что во всем офисе в центре города работает один сотрудник? https://t.co/1jhvhQI2qz",2rdoc,ru
2021-10-01 06:05:24+00:00,1443819314587578384,"@alfabank Люблю ситуацию, когда мне нужно что-то делать для того, чтобы мне не звонили те, кого я об этом не просил! :)",libneko,ru
2021-10-01 05:48:58+00:00,1443815179523805188,"@alfabank ""Стараемся решить"" это ждать ответа на email от того отдела/сотрудника, который ответственен за акцию и который не отвечает вам уже неделю? Может он в отпуске? Может уволился? Вы так до посинения будете ждать. Жалкое зрелище.",alexk5555,ru
2021-10-01 05:39:24+00:00,1443812773503414285,"@alfabank Во-первых, отображение и уведомление это сильно разные вещи.
Во-вторых, у вас есть уведомления о налогах в другом приложении для юрлиц, что мешает сделать их для самозанятых тоже?
В-третьих, что мешало добавить в инструкцию информацию про 25 число? Как я должна это узнать?",Amae_Heartilly,ru
2021-10-01 04:49:58+00:00,1443800332874788875,"@alfabank на сайте вы обещаете, что напомните о налоге самозанятого, а по факту нет НИЧЕГО. Пуш? Смс? Две строчки текста внутри приложения? 
Как новичок должен узнать, когда ему начисляют налог, и где его искать? Нашла просрочку после подсказки оператора. Зашибись напомнили!",Amae_Heartilly,ru
2021-09-30 18:05:50+00:00,1443638231690620937,@alfabank Просто не открывается приложение https://t.co/8pxtKhZj0M,_rossonera,ru
2021-09-30 16:37:35+00:00,1443616022016233477,"@alfabank Зачем нужна блокировка я понимаю. Почему я должен звонить, а не вы звоните клиенту?",bolshoyBBB,ru
2021-09-30 16:14:12+00:00,1443610137621635077,"@alfabank Ты тоже отвечаешь по процедурам?
Мой вопрос не в этом. Отнесите в сервис, что то что бота отключить нельзя - это плохо. 
Что если блокируете симку, то не клиент должен вам звонить. А вы сами и подтверждать",bolshoyBBB,ru
2021-09-30 16:04:51+00:00,1443607784197607436,"@alfabank Про
1. Отключение бота в чате
2. Блокировка при смене сим-карты",bolshoyBBB,ru
2021-09-30 15:50:24+00:00,1443604146989510663,"@alfabank А есть разница? Типа по этим процессам мы работаем с фб клиента, а по другим нет?",bolshoyBBB,ru
2021-09-30 15:38:02+00:00,1443601036908838918,"@alfabank У вас есть тупой процесс. Клиент им не доволен. Ваши чатеры копируют ответы из процедур, вместо того, чтобы взять фидбек у клиента, отнести его в методолога, пофиксить и поблагодарить клиента, что он делает ваш сервис удобнее. Они просто адвокаты тупых процессов",bolshoyBBB,ru
2021-09-30 14:30:20+00:00,1443584001021657090,"@alfabank когда вы перестанете просить меня внести неведомый платёж на несуществующую у меня и моих родственников карту?

Ваша поддержка давно обещала это прекратить, но только словами все и закончилось https://t.co/BEbHdgD10T",cwmpawdau,ru
2021-09-30 14:26:19+00:00,1443582989078650888,"@alfabank если у карты перестала работать бесконтактная оплата, перевыпуск платный ?",moon_viktor,ru
2021-09-30 13:08:24+00:00,1443563381009620994,"@alfabank Как удобно: отфутболиваете клиента в чат, там какая-нибудь Жанна говорит, что тыква Альфа-Банка может превратиться в карету ночью и нужно ждать. И быстро сворачивает чат, не дожидаясь ответа клиента. И опять никакого решения проблемы от Альфа-Банка. Ну и? https://t.co/KS6BiJCaj6",vonatlus,ru
2021-09-30 12:50:25+00:00,1443558852553740291,@alfabank @usehex А какой формой связи воспользоваться?,Volllander,ru
2021-09-30 12:25:13+00:00,1443552514301906953,@alfabank @usehex Дважды это совпадение. Когда обращусь в третий раз  узнаем точно),Volllander,ru
